"768638881","20180701","201807","2018","2018.4959","USA","THE US","USA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"CHN","CHINA","CHN",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","190","190","19","4","-10","6","1","6","-1.51445617255622","4","Beijing, Beijing, China","CH","CH22","39.9289","116.388","-1898541","4","Beijing, Beijing, China","CH","CH22","39.9289","116.388","-1898541","4","Beijing, Beijing, China","CH","CH22","39.9289","116.388","-1898541","20180701","http://articles.economictimes.indiatimes.com/markets/commodities/news/commodity-outlook-trade-war-cloud-over-copper-zinc-soybean-sees-selloff/articleshow/64802942.cms"
"767214908","20180626","201806","2018","2018.4822","CHN","CHINESE","CHN",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"USA","THE US","USA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","311","31","3","1","5.2","20","1","20","-5.95421235175654","1","China","CH","CH","35","105","CH","1","China","CH","CH","35","105","CH","1","China","CH","CH","35","105","CH","20180626","http://articles.economictimes.indiatimes.com/markets/expert-view/even-the-fear-of-a-trade-war-has-an-impact-on-capex-jahangir-aziz-jpmorgan/articleshow/64742876.cms"
"773249164","20180719","201807","2018","2018.5452","CHN","CHINA","CHN",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"USA","UNITED STATES","USA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","40","40","4","1","1","8","1","8","-0.860862262038075","1","China","CH","CH","35","105","CH","3","Washington, District of Columbia, United States","US","USDC","38.8951","-77.0364","531871","3","Washington, District of Columbia, United States","US","USDC","38.8951","-77.0364","531871","20180719","http://articles.economictimes.indiatimes.com/news/economy/foreign-trade/us-to-hand-over-problem-list-in-hopes-to-avoid-trade-war-with-india/articleshow/65060682.cms"
"744880519","20180405","201804","2018","2018.2603","CHN","CHINA","CHN",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"USA","UNITED STATES","USA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","110","110","11","3","-2","2","1","2","-4.23280423280423","1","China","CH","CH","35","105","CH","3","Washington, District of Columbia, United States","US","USDC","38.8951","-77.0364","531871","3","Washington, District of Columbia, United States","US","USDC","38.8951","-77.0364","531871","20180405","http://atlanticsentinel.com/2018/04/macron-marches-on-china-retaliates-in-trade-war/"
"744685127","20180404","201804","2018","2018.2575","USA","UNITED STATES","USA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"CHN","CHINA","CHN",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","110","110","11","3","-2","1","1","1","-4.46927374301677","3","White House, District of Columbia, United States","US","USDC","38.8951","-77.0364","531871","4","Beijing, Beijing, China","CH","CH22","39.9289","116.388","-1898541","4","Beijing, Beijing, China","CH","CH22","39.9289","116.388","-1898541","20180404","http://atwonline.com/blog/boeing-pawn-not-target-us-china-trade-war"
"748841430","20180418","201804","2018","2018.2959","USA","VIRGINIA","USA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"CHN","CHINA","CHN",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","12","12","1","1","-0.4","2","1","2","-3.82317801672641","1","China","CH","CH","35","105","CH","2","Virginia, United States","US","USVA","37.768","-78.2057","VA","1","China","CH","CH","35","105","CH","20180418","http://augustafreepress.com/warner-kaine-escalating-trump-trade-war-would-hurt-virginia-soybean-production-jobs/"
"770058993","20180706","201807","2018","2018.5096","CHN","CHINA","CHN",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"USA","AMERICAN","USA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","61","61","6","2","6.4","6","1","6","-4.04411764705882","2","Virginia, United States","US","USVA","37.768","-78.2057","VA","1","China","CH","CH","35","105","CH","1","China","CH","CH","35","105","CH","20180706","http://augustafreepress.com/warner-kaine-on-trump-trade-war/"
"745055689","20180406","201804","2018","2018.263","CHN","BEIJING","CHN",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"USA","AMERICAN","USA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","20","20","2","1","3","45","21","45","-3.01706412134883","4","Beijing, Beijing, China","CH","CH22","39.9289","116.388","-1898541","4","Beijing, Beijing, China","CH","CH22","39.9289","116.388","-1898541","4","Beijing, Beijing, China","CH","CH22","39.9289","116.388","-1898541","20180406","http://australiannationalreview.com/2018/04/06/the-trade-war-brings-australia-closer-to-recession/"
"778043624","20180808","201808","2018","2018.5973","USA","UNITED STATES","USA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"CHN","CHINA","CHN",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","130","130","13","3","-4.4","10","1","10","-6.23441396508728","4","Zhenhua, Heilongjiang, China","CH","CH08","46.0163","127.429","10936218","4","Zhenhua, Heilongjiang, China","CH","CH08","46.0163","127.429","10936218","4","Zhenhua, Heilongjiang, China","CH","CH08","46.0163","127.429","10936218","20180808","http://authorheather.com/2018/08/08/trumps-china-trade-war-just-escalated-by-16-billion.html"
"786952423","20180914","201809","2018","2018.6959","CHN","CHINA","CHN",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"USA","UNITED STATES","USA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","138","138","13","3","-7","7","1","7","-1.83028286189684","3","Washington, District of Columbia, United States","US","USDC","38.8951","-77.0364","531871","3","Washington, District of Columbia, United States","US","USDC","38.8951","-77.0364","531871","3","Washington, District of Columbia, United States","US","USDC","38.8951","-77.0364","531871","20180914","http://authorheather.com/2018/09/14/mix-messages-on-next-round-of-talks-on-us-china-trade-war.html"
"794776507","20181015","201810","2018","2018.7808","USA","AMERICAN","USA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"CHN","CHINESE","CHN",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","51","51","5","1","3.4","2","1","2","-4.58515283842795","3","White House, District of Columbia, United States","US","USDC","38.8951","-77.0364","531871","4","Beijing, Beijing, China","CH","CH22","39.9289","116.388","-1898541","3","White House, District of Columbia, United States","US","USDC","38.8951","-77.0364","531871","20181015","http://babescapes.gallery/2018/10/15/china-vows-to-respond-to-trade-war-it-didnt-want/"
"781472984","20180823","201808","2018","2018.6384","USA","UNITED STATES","USA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"CHN","CHINA","CHN",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","46","46","4","1","7","11","2","11","-2.52979679017031","4","Beijing, Beijing, China","CH","CH22","39.9289","116.388","-1898541","3","Washington, District of Columbia, United States","US","USDC","38.8951","-77.0364","531871","3","Washington, District of Columbia, United States","US","USDC","38.8951","-77.0364","531871","20180823","http://badmintonhq.net/2018/08/china-trade-war-escalates-as-new-tariffs-kick-in/"
"786069546","20180911","201809","2018","2018.6877","USA","UNITED STATES","USA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"CHN","CHINA","CHN",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","100","100","10","3","-5","4","1","4","-1.66204986149584","2","Michigan, United States","US","USMI","43.3504","-84.5603","MI","2","Michigan, United States","US","USMI","43.3504","-84.5603","MI","2","Michigan, United States","US","USMI","43.3504","-84.5603","MI","20180911","http://badmintonhq.net/2018/09/chinas-record-trade-surplus-with-us-adds-fuel-to-trade-war/"
"741126911","20180322","201803","2018","2018.2247","CHN","CHINA","CHN",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"USA","UNITED STATES","USA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","61","61","6","2","6.4","2","1","2","-1.70807453416149","1","China","CH","CH","35","105","CH","1","China","CH","CH","35","105","CH","2","Maine, United States","US","USME","44.6074","-69.3977","ME","20180322","http://bangordailynews.com/2018/03/22/business/maine-trade-expert-worries-trump-trade-war-with-china-could-stunt-exports/"
"742013704","20180326","201803","2018","2018.2356","USA","UNITED STATES","USA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"CHN","CHINA","CHN",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","112","112","11","3","-2","17","3","17","-1.99458940432069","3","Washington, District of Columbia, United States","US","USDC","38.8951","-77.0364","531871","4","Beijing, Beijing, China","CH","CH22","39.9289","116.388","-1898541","4","Beijing, Beijing, China","CH","CH22","39.9289","116.388","-1898541","20180326","http://bangordailynews.com/2018/03/26/business/china-appeals-for-cooperation-as-it-warns-of-trade-war/"
"785974628","20180910","201809","2018","2018.6849","CHN","CHINA","CHN",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"USA","MAINE","USA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","61","61","6","2","6.4","2","1","2","-0.804289544235929","2","Maine, United States","US","USME","44.6074","-69.3977","ME","1","Canada","CA","CA","60","-96","CA","2","Maine, United States","US","USME","44.6074","-69.3977","ME","20180910","http://bangordailynews.com/2018/09/10/business/maine-lobster-exports-to-china-fell-steeply-in-july-as-trump-trade-war-intensified/"
"765347190","20180619","201806","2018","2018.463","USA","AMERICAN","USA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"CHN","CHINA","CHN",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","52","52","5","1","3.5","4","1","4","-4.59183673469388","1","North Korea","KN","KN","40","127","KN","1","China","CH","CH","35","105","CH","1","China","CH","CH","35","105","CH","20180619","http://bipartisanreport.com/2018/06/18/trump-throws-fire-on-trade-war-with-billions-of-dollars-more-in-tariffs-on-china-details/"
"756673906","20180517","201805","2018","2018.3753","CHN","CHINA","CHN",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"USA","UNITED STATES","USA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","312","31","3","1","5.2","4","2","4","-1.08531217635744","1","China","CH","CH","35","105","CH","3","Grand Forks, North Dakota, United States","US","USND","47.9253","-97.0329","1029197","1","China","CH","CH","35","105","CH","20180517","http://bismarcktribune.com/news/state-and-regional/armstrong-long-trade-war-would-kill-soybean-industry/article_162be303-8177-5093-bcbc-9eb7bb8d98d9.html"
"758258357","20180523","201805","2018","2018.3918","CHN","CHINA","CHN",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"USA","UNITED STATES","USA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","43","43","4","1","2.8","4","2","4","-0.655112048113395","4","Beijing, Beijing, China","CH","CH22","39.9289","116.388","-1898541","3","Washington, District of Columbia, United States","US","USDC","38.8951","-77.0364","531871","3","Washington, District of Columbia, United States","US","USDC","38.8951","-77.0364","531871","20180523","http://blog.heartland.org/2018/05/tariff-walls-and-trade-wars-equal-government-planning/"
"769943086","20170706","201707","2017","2017.5096","USA","THE US","USA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"CHN","CHINA","CHN",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","61","61","6","2","6.4","40","7","40","-1.79804185870551","4","Shanghai, Shanghai, China","CH","CH23","31.2222","121.458","-1924465","4","Shanghai, Shanghai, China","CH","CH23","31.2222","121.458","-1924465","4","Shanghai, Shanghai, China","CH","CH23","31.2222","121.458","-1924465","20180706","http://blogs.platts.com/2018/07/06/commodities-us-china-trade-war/"
"767217264","20180626","201806","2018","2018.4822","CHN","CHINA","CHN",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"USA","THE US","USA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","46","46","4","1","7","2","1","2","-1.48698884758365","1","China","CH","CH","35","105","CH","1","Israel","IS","IS","31.5","34.75","IS","1","China","CH","CH","35","105","CH","20180626","http://blogs.timesofisrael.com/israel-may-be-in-the-crosshairs-of-trumps-trade-wars/"
"773188534","20180719","201807","2018","2018.5452","CHN","CHINA","CHN",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"USA","AMERICAN","USA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","114","114","11","3","-2","6","1","6","-1.11940298507462","4","Beijing, Beijing, China","CH","CH22","39.9289","116.388","-1898541","4","Beijing, Beijing, China","CH","CH22","39.9289","116.388","-1898541","4","Beijing, Beijing, China","CH","CH22","39.9289","116.388","-1898541","20180719","http://bohemionews.com/2018/07/trump-trade-war-china-vows-to-adopt-countermeasures/"
"747012553","20180412","201804","2018","2018.2795","CHN","CHINA","CHN",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"USA","MISSOURI","USA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","36","36","3","1","4","4","1","4","-2.58964143426295","1","China","CH","CH","35","105","CH","2","Missouri, United States","US","USMO","38.4623","-92.302","MO","1","China","CH","CH","35","105","CH","20180412","http://bolivarmonews.com/agribusiness/cut-to-the-chase-chinese-trade-war-bad-for-missouri/article_854a83ea-3cf0-11e8-950b-6785c4a70a39.html"
"785843591","20180910","201809","2018","2018.6849","USA","AMERICAN","USA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"CHN","CHINA","CHN",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","12","12","1","1","-0.4","4","3","4","-0.430578734711593","4","Dong Wei, Guangdong, China","CH","CH30","23.9603","115.389","10849046","2","Florida, United States","US","USFL","27.8333","-81.717","FL","2","Florida, United States","US","USFL","27.8333","-81.717","FL","20180910","http://brazilbusiness.einnews.com/pr_news/461455984/what-s-next-for-us-china-relations-when-trade-war-smoke-clears"
"772968303","20180718","201807","2018","2018.5425","CHN","CHINA","CHN",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"USA","TEXAS","USA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","61","61","6","2","6.4","23","4","23","-4.00332503238304","1","China","CH","CH","35","105","CH","2","Texas, United States","US","USTX","31.106","-97.6475","TX","1","China","CH","CH","35","105","CH","20180718","http://brewminate.com/no-question-its-going-to-hurt-trump-trade-war-with-china-worries-texas-agriculture/"
"781446812","20180823","201808","2018","2018.6384","USA","THE US","USA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"CHN","CHINA","CHN",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","12","12","1","1","-0.4","10","1","10","-0.50541516245488","4","Shanghai, Shanghai, China","CH","CH23","31.2222","121.458","-1924465","4","Shanghai, Shanghai, China","CH","CH23","31.2222","121.458","-1924465","4","Shanghai, Shanghai, China","CH","CH23","31.2222","121.458","-1924465","20180823","http://bruegel.org/2018/08/us-china-trade-war-whats-in-it-for-europe/"
"747964270","20180416","201804","2018","2018.2904","CHN","CHINA","CHN",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"USA","MISSOURI","USA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","36","36","3","1","4","4","1","4","-2.504816955684","1","China","CH","CH","35","105","CH","2","Missouri, United States","US","USMO","38.4623","-92.302","MO","1","China","CH","CH","35","105","CH","20180416","http://buffaloreflex.com/farm/chinese-trade-war-bad-for-missouri-farmers-official-says/article_fd3c7206-3d03-11e8-b5c4-e79c8651888a.html"
"752725214","20180503","201805","2018","2018.337","USA","WASHINGTON","USA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"CHN","CHINA","CHN",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","61","61","6","2","6.4","2","1","2","-5.55555555555556","3","Washington, District of Columbia, United States","US","USDC","38.8951","-77.0364","531871","3","Washington, District of Columbia, United States","US","USDC","38.8951","-77.0364","531871","3","Washington, District of Columbia, United States","US","USDC","38.8951","-77.0364","531871","20180503","http://business.inquirer.net/250168/us-report-says-trade-war-destroy-jobs"
"761617211","20180605","201806","2018","2018.4247","CHN","CHINA","CHN",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"USA","UNITED STATES","USA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","46","46","4","1","7","8","1","8","-1.8348623853211","1","China","CH","CH","35","105","CH","1","United States","US","US","39.828175","-98.5795","US","1","United States","US","US","39.828175","-98.5795","US","20180605","http://business.inquirer.net/251979/dl-prepares-export-growth-amid-global-trade-wars"
"785612375","20180909","201809","2018","2018.6822","CHN","BEIJING","CHN",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"USA","UNITED STATES","USA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","50","50","5","1","3.5","3","1","3","-3.4993270524899","4","Beijing, Beijing, China","CH","CH22","39.9289","116.388","-1898541","3","Washington, District of Columbia, United States","US","USDC","38.8951","-77.0364","531871","4","Beijing, Beijing, China","CH","CH22","39.9289","116.388","-1898541","20180909","http://businessweekme.com/trumps-trade-war-is-just-fine-with-xi-jinping/"
"752875855","20180503","201805","2018","2018.337","USA","UNITED STATES","USA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"CHN","CHINA","CHN",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","20","20","2","1","3","3","1","3","-4.58715596330275","1","Malaysia","MY","MY","2.5","112.5","MY","1","Philippines","RP","RP","13","122","RP","1","China","CH","CH","35","105","CH","20180503","http://bworldonline.com/bsp-says-phl-could-be-collateral-damage-in-us-china-trade-war/"
"772203352","20180715","201807","2018","2018.5342","USA","UNITED STATES","USA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"CHN","CHINA","CHN",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","61","61","6","2","6.4","5","1","5","0","1","Russia","RS","RS","60","100","RS","4","Beijing, Beijing, China","CH","CH22","39.9289","116.388","-1898541","4","Beijing, Beijing, China","CH","CH22","39.9289","116.388","-1898541","20180715","http://bworldonline.com/global-trade-war-to-be-a-boon-for-black-sea-grain/"
"781535838","20180823","201808","2018","2018.6384","CHN","CHINA","CHN",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"USA","AMERICAN","USA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","114","114","11","3","-2","10","1","10","-3.76068376068376","4","Beijing, Beijing, China","CH","CH22","39.9289","116.388","-1898541","3","Washington, District of Columbia, United States","US","USDC","38.8951","-77.0364","531871","4","Lu Kang, Anhui, China","CH","CH01","31.2728","118.337","-1916844","20180823","http://calcionewstime.com/2018/08/china-trade-war-escalates-with-16bn-of-new-tariffs/"
"772509393","20180717","201807","2018","2018.5397","CHN","CHINA","CHN",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"USA","UNITED STATES","USA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","46","46","4","1","7","10","2","10","1.19348547104953","4","Beijing, Beijing, China","CH","CH22","39.9289","116.388","-1898541","3","Washington, District of Columbia, United States","US","USDC","38.8951","-77.0364","531871","4","Beijing, Beijing, China","CH","CH22","39.9289","116.388","-1898541","20180717","http://celebcafe.org/china-eu-close-ranks-to-tackle-usa-protectionism-trade-war-5837/"
"745386297","20180407","201804","2018","2018.2658","USA","UNITED STATES","USA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"CHN","CHINA","CHN",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","51","51","5","1","3.4","26","3","26","-4.26196169134698","4","Beijing, Beijing, China","CH","CH22","39.9289","116.388","-1898541","4","Beijing, Beijing, China","CH","CH22","39.9289","116.388","-1898541","4","Beijing, Beijing, China","CH","CH22","39.9289","116.388","-1898541","20180407","http://celebcafe.org/china-ready-to-pay-any-price-in-trade-war-with-us-8289/"
"788101676","20180919","201809","2018","2018.7096","CHN","CHINA","CHN",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"USA","UNITED STATES","USA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","10","10","1","1","0","58","3","58","-2.34452857103534","4","Beijing, Beijing, China","CH","CH22","39.9289","116.388","-1898541","1","United States","US","US","39.828175","-98.5795","US","1","United States","US","US","39.828175","-98.5795","US","20180919","http://celebcafe.org/china-strikes-60-billion-of-united-states-goods-in-widening-trade-war-9296/"
"765623452","20180620","201806","2018","2018.4658","CHN","CHINA","CHN",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"USA","UNITED STATES","USA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","20","20","2","1","3","8","1","8","-2.02205882352941","1","United States","US","US","39.828175","-98.5795","US","1","United States","US","US","39.828175","-98.5795","US","1","United States","US","US","39.828175","-98.5795","US","20180620","http://celebcafe.org/china-urges-usa-to-stop-provocative-trade-war-rhetoric-6987/"
"746903751","20180412","201804","2018","2018.2795","USA","UNITED STATES","USA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"CHN","CHINA","CHN",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","14","14","1","1","0","2","1","2","-2.7027027027027","3","University Of Indianapolis, Indiana, United States","US","USIN","39.7095","-86.1369","449673","3","University Of Indianapolis, Indiana, United States","US","USIN","39.7095","-86.1369","449673","3","University Of Indianapolis, Indiana, United States","US","USIN","39.7095","-86.1369","449673","20180412","http://city-countyobserver.com/trade-war-could-have-impact-on-indianas-farmers/"
"789881413","20180926","201809","2018","2018.7288","CHN","CHINESE","CHN",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"USA","UNITED STATES","USA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","46","46","4","1","7","35","5","35","-4.89471550267854","4","Beijing, Beijing, China","CH","CH22","39.9289","116.388","-1898541","4","Beijing, Beijing, China","CH","CH22","39.9289","116.388","-1898541","4","Beijing, Beijing, China","CH","CH22","39.9289","116.388","-1898541","20180926","http://cnnphilippines.com/world/2018/09/26/us-china-trade-war-knife.html"
"796026776","20171020","201710","2017","2017.7945","CHN","CHINESE","CHN",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"USA","UNITED STATES","USA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","61","61","6","2","6.4","1","1","1","-3.76984126984127","4","Shanghai, Shanghai, China","CH","CH23","31.2222","121.458","-1924465","4","Shanghai, Shanghai, China","CH","CH23","31.2222","121.458","-1924465","4","Shanghai, Shanghai, China","CH","CH23","31.2222","121.458","-1924465","20181020","http://cnnphilippines.com/world/2018/10/19/china-economy-trade-war-financial-crisis.html"
"777427483","20180806","201808","2018","2018.5918","CHN","CHINA","CHN",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"USA","UNITED STATES","USA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","42","42","4","1","1.9","2","1","2","-2.23123732251521","4","Beijing, Beijing, China","CH","CH22","39.9289","116.388","-1898541","4","Beijing, Beijing, China","CH","CH22","39.9289","116.388","-1898541","4","Beijing, Beijing, China","CH","CH22","39.9289","116.388","-1898541","20180806","http://cobess.com/2018/08/06/china-fires-salvo-in-trade-war-with-united-states.html"
